ID;CO_IES;CO_CURSO;CO_MUNIC_CURSO;CO_UF_CURSO;NU_IDADE;NT_GER;NT_CE;NT_OBJ_FG;NT_OBJ_CE;DS_VT_ESC_OFG;DS_VT_ESC_OCE;DS_VT_ACE_OFG;DS_VT_ACE_OCE;TP_PR_GER;CURSO;REGIAO;TURNO;CATEGORIA_IES;MODALIDADE;SEXO;ESTADO_CIVIL;RACA;MORADIA;FAMILIARES;RENDA;TRABALHO;FAIXA_ETARIA
7165;2383;96855;4314100;43;22;55.3;52;75;59.1;DCBBCECD;DCADDDADBBBBADECBEAAEBBECCC;1111101;9,91008E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Sozinho;Nenhum;3 a 4,5 S.M;40h ou +;Até 24 Anos
7166;2383;96855;4314100;43;22;41;41.4;25;45.5;DCAEBEBE;CACCDDAEBACCBDAADECEEEBCCBC;1000100;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;4,5 a 6 S.M;40h ou +;Até 24 Anos
7167;2383;96855;4314100;43;30;49.2;55.6;50;63.6;DCCECECD;ABCCDDADBBEBEDDAEEAAECBACCC;1001101;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;10 a 30 S.M;40h ou +;Acima de 30 Anos
7168;2383;96855;4314100;43;26;51.9;49.6;62.5;54.5;DABBCEBD;EBCCBCCDBBBEBECDDEAAACBECBA;111101;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Cônjuge e/ou filhos;Dois;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7169;2383;96855;4314100;43;22;41.2;33.9;50;36.4;DEBBCECE;ACACEEADBCDBDEDACBEBADEBCDB;111100;9,91118E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Pais e/ou parentes;Três;4,5 a 6 S.M;40h ou +;Até 24 Anos
7170;2383;96855;4314100;43;55;43;38.5;50;40.9;DCDBCEBE;CCECEEADEABBDEADCDAEAEDECCE;1011100;9,90118E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Sozinho;Nenhum;3 a 4,5 S.M;21 a 39 hs;Acima de 30 Anos
7171;2383;96855;4314100;43;25;27.3;19.3;50;22.7;BCCDCEAB;DAEDBDCDABDECEAABDCBDEABCBC;1001110;9,90008E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Cônjuge e/ou filhos;Um;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
7172;2383;96855;4314100;43;23;42.2;37.4;50;36.4;ABDBCECD;DCABADCABBEDCEDEDECDEBBDCBD;11101;9,91008E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Sozinho;Nenhum;3 a 4,5 S.M;Desempregado;Até 24 Anos
7173;2383;96855;4314100;43;29;54.6;59.5;50;68.2;CAEBCEDE;ABBCBDABBBBCBDEDDEAEECBACCC;10011100;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Quatro;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7174;2383;96855;4314100;43;27;45.2;38.7;62.5;45.5;BCBDCEED;DDDCBDCDBCBDDBCCDBDEECBDCCB;1101101;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Outro;Branca;Pais e/ou parentes;Quatro;4,5 a 6 S.M;40h ou +;Entre 25 e 30 Anos
7175;2383;96855;4314100;43;24;31.8;34.8;25;40.9;DCAEAEDC;ACDDBDEABDCCBEDBBECDDDBDCBC;1000100;9,90008E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Sozinho;Nenhum;Até 1,5 S.M;40h ou +;Até 24 Anos
7176;2383;96855;4314100;43;30;32.5;28.5;62.5;31.8;DCBBCEEE;DDDCBBAEEABECEEBBBCADAABCAC;1111100;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Sozinho;Nenhum;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
7177;2383;96855;4314100;43;29;28.4;23.2;25;27.3;ACDCEEBC;CDCBBBDBCECDBDDEDEDDDCDCACB;1000100;9,90008E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Três;3 a 4,5 S.M;Desempregado;Entre 25 e 30 Anos
7178;2383;96855;4314100;43;27;31.7;34.8;37.5;40.9;BAABBEAB;DCECCEADEBDDDEEDCDCEBCBBCAC;10110;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Um;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
7179;2383;96855;4314100;43;26;36.7;27;62.5;31.8;EDBBCEAE;EBAECEBDBABDCEEEBBCAAEDDCDC;111110;9,91008E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;4,5 a 6 S.M;40h ou +;Entre 25 e 30 Anos
7180;2383;96855;4314100;43;23;32.5;31.9;12.5;36.4;BDCABCBD;CEADBCADBCEACEEBDACEBDBACED;1;9,91008E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;4,5 a 6 S.M;40h ou +;Até 24 Anos
7181;2383;96855;4314100;43;22;32;38.7;12.5;45.5;ACDDEABC;ACEBDCBDECBDAEDCDECEACBDCEC;1000000;9,90008E+26;555;Sistemas de Informação;Sul;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;1,5 a 3 S.M;Desempregado;Até 24 Anos
7182;2579;97089;3147006;31;24;57.8;55;62.5;59.1;BCDBCEDD;EBCCEECDBBCEBDBDDEAAECCECBC;1011101;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;1,5 a 3 S.M;40h ou +;Até 24 Anos
7183;2579;97089;3147006;31;24;55.8;51.8;62.5;54.5;AEABCEAD;EAEDBDADBCBCDDBBDEAAECDECCC;11111;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Cinco;1,5 a 3 S.M;Desempregado;Até 24 Anos
7184;2579;97089;3147006;31;21;47.8;55;12.5;59.1;DEDDCCCE;CCECDDBDCACEBDDEDEAECCEECCC;1000;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Sozinho;Nenhum;10 a 30 S.M;21 a 39 hs;Até 24 Anos
7185;2579;97089;3147006;31;27;40.9;32.9;62.5;36.4;BBBBCEED;EEEBECCEEBEBDEBBDEEBECBDCBB;111101;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Feminino;Separado/Divorciado;Branca;Cônjuge e/ou filhos;Um;Até 1,5 S.M;Eventualmente;Entre 25 e 30 Anos
7186;385;97443;2910800;29;31;47.3;55.6;37.5;63.6;EADBCABD;BBCCEDCDBABEDEBCDECEACBDCCC;11001;9,90118E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Cinco;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
7187;385;97443;2910800;29;28;48.2;44.9;50;45.5;CDCBDEED;DAADEDCDBACEBEDDECCEEEBBCBB;10010101;9,91018E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Sozinho;Um;Até 1,5 S.M;40h ou +;Entre 25 e 30 Anos
7188;385;97443;2910800;29;26;52.6;54.7;37.5;59.1;CACBEEEE;EBECEEADBACBDDABDEEAECBECCC;10010100;9,90118E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;6 a 10 S.M;21 a 39 hs;Entre 25 e 30 Anos
7189;385;97443;2910800;29;26;46.7;53.6;25;54.5;CDACDECE;EBCEECABAABEDDDDDCEECCBDCDC;10000100;9,90018E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Dois;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
7190;385;97443;2910800;29;27;53.6;46.3;75;54.5;CCBBCEEC;ABECBDCDBBBAEEDEDEEAECBBCCC;11111100;9,90108E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7191;385;97443;2910800;29;23;50.6;47.8;62.5;54.5;CEBBEEAC;DCEDCEADBDBEDEDEABCEDCEDCCC;10110110;9,90008E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;4,5 a 6 S.M;40h ou +;Até 24 Anos
7192;385;97443;2910800;29;29;47.2;47.8;37.5;54.5;CCAECBCE;CDADBEADBABCBECBAAEADCBBCCC;11001000;9,91008E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7193;385;97443;2910800;29;26;54.2;53.2;50;59.1;ACCDCEED;CEADBEABBACABDDCDEAADCBACCC;1001101;9,91008E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Amarela;Pais e/ou parentes;Quatro;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7194;385;97443;2910800;29;24;52.8;49.8;62.5;54.5;BDBACEAD;EEDCEDABBCCEBDDADBEDECECCCC;101111;9,90118E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Outro;Indigena;Pais e/ou parentes;Quatro;1,5 a 3 S.M;40h ou +;Até 24 Anos
7195;385;97443;2910800;29;27;48.4;41.7;62.5;45.5;CCCDCECD;BBACEDADBACEAEDCECECECDCCDB;11001101;9,91118E+26;555;Sistemas de Informação;Nordeste;Matutino;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Três;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7196;385;97443;2910800;29;38;52;40.2;100;45.5;CCBBCEAD;ABBCDCEDBADDBEBDDEAEEBDECCC;11111111;9,90108E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Outro;Amarela;Cônjuge e/ou filhos;Dois;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
7197;385;97443;2910800;29;31;50.5;49.6;50;54.5;ECAACEBD;EBCDAEADBABEDDDECEEAECBBCCE;1001101;9,90008E+26;555;Sistemas de Informação;Nordeste;Matutino;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Sozinho;Nenhum;3 a 4,5 S.M;Até 20 hs;Acima de 30 Anos
7198;385;97443;2910800;29;29;51;52.3;37.5;54.5;AAABCEBB;ABABCDADBDCEBEDADECBACBBCCB;11100;9,91008E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Um;1,5 a 3 S.M;21 a 39 hs;Entre 25 e 30 Anos
7199;385;97443;2910800;29;24;62;61;62.5;59.1;CDDBCEDD;BECCECADBBCEEEDCDBCEECACCCC;10011101;9,90118E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Preta;Cônjuge e/ou filhos;Um;Até 1,5 S.M;40h ou +;Até 24 Anos
7200;385;97443;2910800;29;34;43.1;38.7;50;45.5;BDBBCEEA;DBECEDADBEAEADDCCAACEBCACBD;111100;9,90118E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Outras pessoas;Nenhum;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
7201;385;97443;2910800;29;23;41.6;45.5;50;50;ADBDCEED;DDADBEDDBDDDBEDABEADDDDDCCC;101101;9,91008E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;3 a 4,5 S.M;40h ou +;Até 24 Anos
7202;385;97443;2910800;29;25;66.8;71.8;75;72.7;ACEBCEAD;EEACBDADBBDEADDDADAEECBBCCC;1011111;9,91108E+26;555;Sistemas de Informação;Nordeste;Matutino;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Dois;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
7203;385;97443;2910800;29;20;55.8;59.5;37.5;59.1;DCBBADBA;BCACEDCD.DCECDDEAEAEEABCCBC;1110000;9,91118E+26;555;Sistemas de Informação;Nordeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Quatro;1,5 a 3 S.M;Até 20 hs;Até 24 Anos
7204;1869;97637;3132404;31;27;41.6;38.7;62.5;45.5;DCEBCEAE;BBECEEACECEEBDBDDEDEBDCECBC;1011110;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7205;1869;97637;3132404;31;27;35.4;42.2;25;45.5;ABABEEEE;EBEBEDCCBAAEBEDCAEABCCDCCBC;10100;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7206;1869;97637;3132404;31;26;54.6;51.2;62.5;50;BCABCEBD;EBADEDADBBACADBECAEDECBECCB;1011101;9,91018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Dois;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7207;1869;97637;3132404;31;24;56.7;53.5;62.5;59.1;BCBBCEBB;CAABCBBDEBBBBDDCDEAEEEBCCCA;1111100;9,91008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Outras pessoas;Nenhum;1,5 a 3 S.M;Desempregado;Até 24 Anos
7208;1869;97637;3132404;31;21;63.7;59.5;75;59.1;ACBACEAD;EBACDDAABACABBCECEAECBBDCCC;1101111;9,91108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;3 a 4,5 S.M;Desempregado;Até 24 Anos
7209;1869;97637;3132404;31;24;47;44.4;50;45.5;EEBBEEAC;ACCDBEADBCCEBEBCAEAACCDCCBC;110110;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;21 a 39 hs;Até 24 Anos
7210;1869;97637;3132404;31;25;54.6;51.8;62.5;54.5;DCBBDEAC;CBBCBDADBADDBEDAEEAADBBDCDC;1110110;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Outras pessoas;Um;Até 1,5 S.M;21 a 39 hs;Entre 25 e 30 Anos
7211;1869;97637;3132404;31;21;35.1;31.9;62.5;36.4;EABBCEAA;EDEBBDADCBADADABDAEEDCBEABA;111110;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Pais e/ou parentes;Dois;1,5 a 3 S.M;Desempregado;Até 24 Anos
7212;1869;97637;3132404;31;36;47.8;47.8;62.5;54.5;CEABCEAE;ECEDEDADBBEADDBBBEAEDBCCCAC;10011110;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Separado/Divorciado;Branca;Cônjuge e/ou filhos;Três;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
7213;1869;97637;3132404;31;26;23.3;19.3;25;22.7;BDCBEEBB;EEEBDDBDBADDDDBEDDCEDBE.CDE;10100;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Pais e/ou parentes;Cinco;1,5 a 3 S.M;Desempregado;Entre 25 e 30 Anos
7214;1869;97637;3132404;31;24;65.6;66.1;50;63.6;ECDDCEBD;EDACCEBDBACEDDBEDECEBCBDCCC;1001101;9,91108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;1,5 a 3 S.M;Desempregado;Até 24 Anos
7215;1869;97637;3132404;31;27;33.3;30.9;25;36.4;DCCDDBDD;EDDCBDBDBDADCBEADDADCCDDCEC;1000001;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Sozinho;Nenhum;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7216;1869;97637;3132404;31;30;33.2;30.9;37.5;36.4;BDCBCEDB;ADCCCBBDADAEDBDCABCEACBBCDA;11100;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
7217;1869;97637;3132404;31;26;29.7;30.9;12.5;36.4;EECDEBDD;*DEAEDACABBDDDDABAECDAADEEC;1;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7218;1869;97637;3132404;31;25;43.4;40.9;50;45.5;DCCBCEEC;DEDCEDADBACDDDBEBECDECBECBD;1011100;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Cônjuge e/ou filhos;Quatro;Até 1,5 S.M;40h ou +;Entre 25 e 30 Anos
7219;1869;97637;3132404;31;31;30.5;28.5;25;31.8;BDCBDCED;AADBCCABEBBDCDACDACEEBBBCEB;10001;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Sete ou +;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
7220;1869;97637;3132404;31;22;64.4;65.7;50;68.2;AECBCEBD;ADADBEADBCBBBDDEBAAEBCBDCBC;11101;9,91008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;Desempregado;Até 24 Anos
7221;1869;97637;3132404;31;26;51;49.8;37.5;54.5;ECDDCEDE;BDDCEDADBCCCCDDCDEEEDADDCBC;1001100;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
7222;1869;97637;3132404;31;25;27.6;19;50;18.2;DCDECEAC;ABCCCDDDCADCCBBDDACBADCECCB;1001110;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;1,5 a 3 S.M;Até 20 hs;Entre 25 e 30 Anos
7223;1869;97637;3132404;31;23;40.8;34.4;62.5;36.4;DCBECEAA;AECDBDADBBECCDBBECEEAADECED;1101110;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;Desempregado;Até 24 Anos
7224;1869;97637;3132404;31;28;54.7;54.5;50;59.1;ADBBCEBE;ABACBCAABABABBDBDAAAEABDCCB;111100;9,91108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
7225;1869;97637;3132404;31;23;48.9;55.2;50;59.1;AEBBCEDE;ABABDEAEBBBADDDACEACEBCDCCC;111100;9,91008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;1,5 a 3 S.M;Desempregado;Até 24 Anos
7226;1869;97637;3132404;31;22;37.6;28.5;50;31.8;BDCBEEAD;DECCBDDABACCBEAADABAEEBDCBC;10111;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;3 a 4,5 S.M;21 a 39 hs;Até 24 Anos
7227;1869;97637;3132404;31;33;32.8;30.5;25;31.8;ACCDCBDC;EDDCBEBDBABDDDAEDCCBDBEDCAD;1001000;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Sozinho;Nenhum;Até 1,5 S.M;40h ou +;Acima de 30 Anos
7228;1869;97637;3132404;31;22;39.1;37.9;37.5;36.4;BAEBEEAC;EACDBDBDBCADADBBBEDACABACCE;10110;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Outras pessoas;Nenhum;1,5 a 3 S.M;40h ou +;Até 24 Anos
7229;688;97778;2918001;29;22;36.3;31.3;62.5;31.8;BCABEEAD;ABDDCDBDBACDABBCAECAAEBDACC;1010111;9,90008E+26;555;Sistemas de Informação;Nordeste;Matutino;Pública Estadual;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Um;Até 1,5 S.M;Desempregado;Até 24 Anos
7230;688;97778;2918001;29;23;39.4;42.5;50;50;BCBDCADD;BEDBEBCDBABEDDDABEEACDBDECD;1101001;9,90018E+26;555;Sistemas de Informação;Nordeste;Matutino;Pública Estadual;Presencial;Masculino;Solteiro;Preta;Pais e/ou parentes;Um;Até 1,5 S.M;Desempregado;Até 24 Anos
7231;688;97778;2918001;29;20;57.9;55.6;75;63.6;CCBBEEAB;ACECEDADECBDADDACEAEECBECBC;11110110;9,90118E+26;555;Sistemas de Informação;Nordeste;Matutino;Pública Estadual;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;4,5 a 6 S.M;Desempregado;Até 24 Anos
7232;688;97778;2918001;29;22;50.4;48.8;50;54.5;BCDECECD;BBEDDCADBDBEDEDECEACECBDCBA;1001101;9,90008E+26;555;Sistemas de Informação;Nordeste;Vespertino;Pública Estadual;Presencial;Feminino;Solteiro;Preta;Pais e/ou parentes;Dois;Até 1,5 S.M;Desempregado;Até 24 Anos
7233;688;97778;2918001;29;22;43.5;46.3;37.5;54.5;DCEECEBC;CDDBEDADBBBBCDEBDEAAEEBBCBA;1001100;9,90018E+26;555;Sistemas de Informação;Nordeste;Vespertino;Pública Estadual;Presencial;Feminino;Solteiro;Preta;Pais e/ou parentes;Sete ou +;1,5 a 3 S.M;Desempregado;Até 24 Anos
7234;688;97778;2918001;29;22;56.4;61.8;50;72.7;ECDDEEAD;EBCCEDADBBEEBECADEAAECBDCCC;1000111;9,90118E+26;555;Sistemas de Informação;Nordeste;Vespertino;Pública Estadual;Presencial;Feminino;Solteiro;Preta;Pais e/ou parentes;Sete ou +;3 a 4,5 S.M;Desempregado;Até 24 Anos
7235;688;97778;2918001;29;22;44.1;46.3;62.5;54.5;CADBEEAD;EBBDBDCDBAECCDDBAEAEECCBCCC;10010111;9,90008E+26;555;Sistemas de Informação;Nordeste;Vespertino;Pública Estadual;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;Desempregado;Até 24 Anos
7236;688;97778;2918001;29;23;49.9;43.7;62.5;45.5;DCABCEBD;CCCCEDADBCECBBDCCAAAABCECCA;1011101;9,90118E+26;555;Sistemas de Informação;Nordeste;Matutino;Pública Estadual;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;Até 1,5 S.M;Até 20 hs;Até 24 Anos
7237;688;97778;2918001;29;22;51.6;52.6;37.5;54.5;CAAABEBD;DECCEDEBBBBEAABDCECBB*BDCCC;10000101;9,90118E+26;555;Sistemas de Informação;Nordeste;Matutino;Pública Estadual;Presencial;Feminino;Solteiro;Preta;Pais e/ou parentes;Cinco;1,5 a 3 S.M;Até 20 hs;Até 24 Anos
7238;688;97778;2918001;29;21;48.9;48.3;62.5;54.5;CCBDEECD;EBAEDEEEBBBEDDABDEEEBCDDCEB;11100101;9,91008E+26;555;Sistemas de Informação;Nordeste;Vespertino;Pública Estadual;Presencial;Masculino;Solteiro;Preta;Pais e/ou parentes;Três;Até 1,5 S.M;Desempregado;Até 24 Anos
7239;688;97778;2918001;29;28;34.4;30.9;75;36.4;DCBBCEBD;EBACEECABDEEDABACDAEABCDEAB;1111101;9,91118E+26;555;Sistemas de Informação;Nordeste;Matutino;Pública Estadual;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Um;1,5 a 3 S.M;Eventualmente;Entre 25 e 30 Anos
7240;688;97778;2918001;29;27;30.9;38.7;12.5;45.5;AAAAAAAA;AAAABBBBBBBBBBBBCCCCCCCCCCC;10;9,91008E+26;555;Sistemas de Informação;Nordeste;Vespertino;Pública Estadual;Presencial;Masculino;Solteiro;Indigena;Outras pessoas;Um;1,5 a 3 S.M;Desempregado;Entre 25 e 30 Anos
7241;688;97778;2918001;29;22;19.7;16.6;25;13.6;BEADEEAE;EEDACEBBBCABECCACCCEBADBECD;110;9,90008E+26;555;Sistemas de Informação;Nordeste;Vespertino;Pública Estadual;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Quatro;3 a 4,5 S.M;21 a 39 hs;Até 24 Anos
